id,catchment_point_id,date_time_medition,pulses,old_total,new_total,running_pulses,running_total,action
2946847,59,2026-05-16 16:00:00,227,0,105612,227.0,105612.0,CORRECT
2947103,59,2026-05-16 17:00:00,227,0,105612,227.0,105612.0,CORRECT
2947417,59,2026-05-16 18:00:00,227,0,105612,227.0,105612.0,CORRECT
2947649,59,2026-05-16 19:00:00,227,0,105612,227.0,105612.0,CORRECT
2947906,59,2026-05-16 20:00:00,227,0,105612,227.0,105612.0,CORRECT
2948191,59,2026-05-16 21:00:00,227,0,105612,227.0,105612.0,CORRECT
2948470,59,2026-05-16 22:00:00,227,0,105612,227.0,105612.0,CORRECT
2949808,59,2026-05-17 03:00:00,227,0,105612,227.0,105612.0,CORRECT
2950106,59,2026-05-17 04:00:00,227,0,105612,227.0,105612.0,CORRECT
2950426,59,2026-05-17 05:00:00,227,0,105612,227.0,105612.0,CORRECT
2950629,59,2026-05-17 06:00:00,227,0,105612,227.0,105612.0,CORRECT
2950868,59,2026-05-17 07:00:00,227,0,105612,227.0,105612.0,CORRECT
2951107,59,2026-05-17 08:00:00,227,0,105612,227.0,105612.0,CORRECT
2951346,59,2026-05-17 09:00:00,227,0,105612,227.0,105612.0,CORRECT
2951586,59,2026-05-17 10:00:00,227,0,105612,227.0,105612.0,CORRECT
2951824,59,2026-05-17 11:00:00,227,0,105612,227.0,105612.0,CORRECT
2952064,59,2026-05-17 12:00:00,227,0,105612,227.0,105612.0,CORRECT
2952302,59,2026-05-17 13:00:00,227,0,105612,227.0,105612.0,CORRECT
2952541,59,2026-05-17 14:00:00,227,0,105612,227.0,105612.0,CORRECT
2952780,59,2026-05-17 15:00:00,227,0,105612,227.0,105612.0,CORRECT
2953019,59,2026-05-17 16:00:00,227,0,105612,227.0,105612.0,CORRECT
2953257,59,2026-05-17 17:00:00,227,0,105612,227.0,105612.0,CORRECT
2953496,59,2026-05-17 18:00:00,227,0,105612,227.0,105612.0,CORRECT
2953734,59,2026-05-17 19:00:00,227,0,105612,227.0,105612.0,CORRECT
2953973,59,2026-05-17 20:00:00,227,0,105612,227.0,105612.0,CORRECT
2954212,59,2026-05-17 21:00:00,227,0,105612,227.0,105612.0,CORRECT
2943670,20,2026-05-16 04:00:00,15437,0,2815,15414.0,2813.0,CORRECT
2943881,20,2026-05-16 05:00:00,15447,0,2816,15437.0,2815.3,CORRECT
2944147,20,2026-05-16 06:00:00,15457,0,2817,15447.0,2816.3,CORRECT
2944409,20,2026-05-16 07:00:00,15468,0,2818,15457.0,2817.3,CORRECT
2944674,20,2026-05-16 08:00:00,15475,0,2819,15468.0,2818.4,CORRECT
2944939,20,2026-05-16 09:00:00,15483,0,2820,15475.0,2819.1,CORRECT
2945235,20,2026-05-16 10:00:00,15492,0,2821,15483.0,2819.9,CORRECT
2945504,20,2026-05-16 11:00:00,15500,0,2822,15492.0,2820.8,CORRECT
2945774,20,2026-05-16 12:00:00,15510,0,2823,15500.0,2821.6000000000004,CORRECT
2946046,20,2026-05-16 13:00:00,15526,0,2824,15510.0,2822.6000000000004,CORRECT
2946290,20,2026-05-16 14:00:00,15538,0,2825,15526.0,2824.2000000000003,CORRECT
2946582,20,2026-05-16 15:00:00,15552,0,2827,15538.0,2825.4,CORRECT
2946851,20,2026-05-16 16:00:00,15552,0,2827,15552.0,2826.8,CORRECT
2947156,20,2026-05-16 17:00:00,15584,0,2830,15552.0,2826.8,CORRECT
2947424,20,2026-05-16 18:00:00,15601,0,2832,15584.0,2830.0,CORRECT
2947690,20,2026-05-16 19:00:00,15601,0,2832,15601.0,2831.7,CORRECT
2947948,20,2026-05-16 20:00:00,15630,0,2835,15601.0,2831.7,CORRECT
2948167,20,2026-05-16 21:00:00,15644,0,2836,15630.0,2834.6,CORRECT
2948433,20,2026-05-16 22:00:00,15660,0,2838,15644.0,2836.0,CORRECT
2949717,20,2026-05-17 03:00:00,15721,0,2844,15660.0,2837.6,CORRECT
2949988,20,2026-05-17 04:00:00,15746,0,2846,15721.0,2843.7,CORRECT
2950282,20,2026-05-17 05:00:00,15759,0,2848,15746.0,2846.2,CORRECT
2950638,20,2026-05-17 06:00:00,15773,0,2849,15759.0,2847.5,CORRECT
2950877,20,2026-05-17 07:00:00,15785,0,2850,15773.0,2848.9,CORRECT
2951116,20,2026-05-17 08:00:00,15796,0,2851,15785.0,2850.1,CORRECT
2951355,20,2026-05-17 09:00:00,15805,0,2852,15796.0,2851.2,CORRECT
2951594,20,2026-05-17 10:00:00,15814,0,2853,15805.0,2852.1,CORRECT
2951833,20,2026-05-17 11:00:00,15821,0,2854,15814.0,2853.0,CORRECT
2952073,20,2026-05-17 12:00:00,15832,0,2855,15821.0,2853.7,CORRECT
2952312,20,2026-05-17 13:00:00,15846,0,2856,15832.0,2854.7999999999997,CORRECT
2952551,20,2026-05-17 14:00:00,15857,0,2857,15846.0,2856.2,CORRECT
2952790,20,2026-05-17 15:00:00,15875,0,2859,15857.0,2857.2999999999997,CORRECT
2953029,20,2026-05-17 16:00:00,15891,0,2861,15875.0,2859.1,CORRECT
2953267,20,2026-05-17 17:00:00,15905,0,2862,15891.0,2860.7,CORRECT
2953506,20,2026-05-17 18:00:00,15917,0,2863,15905.0,2862.1,CORRECT
2953744,20,2026-05-17 19:00:00,15934,0,2865,15917.0,2863.2999999999997,CORRECT
2953983,20,2026-05-17 20:00:00,15947,0,2866,15934.0,2864.9999999999995,CORRECT
2954222,20,2026-05-17 21:00:00,15961,0,2868,15947.0,2866.2999999999997,CORRECT
2954415,20,2026-05-17 22:00:00,15977,0,2869,15961.0,2867.7,CORRECT
2954669,20,2026-05-17 23:00:00,15984,0,2870,15977.0,2869.2999999999997,CORRECT
2954949,20,2026-05-18 00:00:00,16000,0,2872,15984.0,2869.9999999999995,CORRECT
2955182,20,2026-05-18 01:00:00,16012,0,2873,16000.0,2871.5999999999995,CORRECT
2955438,20,2026-05-18 02:00:00,16026,0,2874,16012.0,2872.7999999999993,CORRECT
2955694,20,2026-05-18 03:00:00,16041,0,2876,16026.0,2874.1999999999994,CORRECT
2955933,20,2026-05-18 04:00:00,16060,0,2878,16041.0,2875.6999999999994,CORRECT
2956172,20,2026-05-18 05:00:00,16071,0,2879,16060.0,2877.5999999999995,CORRECT
2956411,20,2026-05-18 06:00:00,16081,0,2880,16071.0,2878.6999999999994,CORRECT
2956650,20,2026-05-18 07:00:00,16092,0,2881,16081.0,2879.6999999999994,CORRECT
2956889,20,2026-05-18 08:00:00,16099,0,2881,16092.0,2880.7999999999993,CORRECT
2957128,20,2026-05-18 09:00:00,16107,0,2882,16099.0,2881.499999999999,CORRECT
2957367,20,2026-05-18 10:00:00,16117,0,2883,16107.0,2882.2999999999993,CORRECT
2957606,20,2026-05-18 11:00:00,16127,0,2884,16117.0,2883.2999999999993,CORRECT
2957845,20,2026-05-18 12:00:00,16138,0,2885,16127.0,2884.2999999999993,CORRECT
2958084,20,2026-05-18 13:00:00,16151,0,2887,16138.0,2885.399999999999,CORRECT
2958323,20,2026-05-18 14:00:00,16164,0,2888,16151.0,2886.6999999999994,CORRECT
2958585,20,2026-05-18 15:00:00,16186,0,2890,16164.0,2887.9999999999995,CORRECT
2943667,24,2026-05-16 04:00:00,10814,0,3499,10814.0,3499.0,CORRECT
2943663,25,2026-05-16 04:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2943859,25,2026-05-16 05:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2944130,25,2026-05-16 06:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2944397,25,2026-05-16 07:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2944659,25,2026-05-16 08:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2944928,25,2026-05-16 09:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2945214,25,2026-05-16 10:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2945492,25,2026-05-16 11:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2945758,25,2026-05-16 12:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2946029,25,2026-05-16 13:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2946279,25,2026-05-16 14:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2946564,25,2026-05-16 15:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2946828,25,2026-05-16 16:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2947151,25,2026-05-16 17:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2947414,25,2026-05-16 18:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2947686,25,2026-05-16 19:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2947941,25,2026-05-16 20:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2948157,25,2026-05-16 21:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2948426,25,2026-05-16 22:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2949713,25,2026-05-17 03:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2949985,25,2026-05-17 04:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2950277,25,2026-05-17 05:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2950637,25,2026-05-17 06:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2950876,25,2026-05-17 07:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2951115,25,2026-05-17 08:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2951354,25,2026-05-17 09:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2951593,25,2026-05-17 10:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2951832,25,2026-05-17 11:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2952072,25,2026-05-17 12:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2952311,25,2026-05-17 13:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2952550,25,2026-05-17 14:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2952789,25,2026-05-17 15:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2953028,25,2026-05-17 16:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2953266,25,2026-05-17 17:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2953505,25,2026-05-17 18:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2953743,25,2026-05-17 19:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2953982,25,2026-05-17 20:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2954221,25,2026-05-17 21:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2954414,25,2026-05-17 22:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2954667,25,2026-05-17 23:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2954947,25,2026-05-18 00:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2955180,25,2026-05-18 01:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2955437,25,2026-05-18 02:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2955693,25,2026-05-18 03:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2955932,25,2026-05-18 04:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2956171,25,2026-05-18 05:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2956410,25,2026-05-18 06:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2956649,25,2026-05-18 07:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2956888,25,2026-05-18 08:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2957127,25,2026-05-18 09:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2957366,25,2026-05-18 10:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2957605,25,2026-05-18 11:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2957844,25,2026-05-18 12:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2958083,25,2026-05-18 13:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2958322,25,2026-05-18 14:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2958584,25,2026-05-18 15:00:00,36533,0,19213,36533.0,19213.0,CORRECT
2943422,179,2026-05-16 03:00:00,955740,0,9557,955740.0,9557.0,CORRECT
2906035,65,2026-05-10 08:00:00,118405,0,118405,118363.0,118363.0,CORRECT
2906317,65,2026-05-10 09:00:00,118422,0,118422,118405.0,118405.0,CORRECT
2906604,65,2026-05-10 10:00:00,118435,0,118435,118422.0,118422.0,CORRECT
2906878,65,2026-05-10 11:00:00,118447,0,118447,118435.0,118435.0,CORRECT
2907150,65,2026-05-10 12:00:00,118464,0,118464,118447.0,118447.0,CORRECT
2907427,65,2026-05-10 13:00:00,118481,0,118481,118464.0,118464.0,CORRECT
2907705,65,2026-05-10 14:00:00,118545,0,118545,118481.0,118481.0,CORRECT
2907989,65,2026-05-10 15:00:00,118558,0,118558,118545.0,118545.0,CORRECT
2908266,65,2026-05-10 16:00:00,118575,0,118575,118558.0,118558.0,CORRECT
2908539,65,2026-05-10 17:00:00,118593,0,118593,118575.0,118575.0,CORRECT
2908815,65,2026-05-10 18:00:00,118605,0,118605,118593.0,118593.0,CORRECT
2909092,65,2026-05-10 19:00:00,118622,0,118622,118605.0,118605.0,CORRECT
2909401,65,2026-05-10 20:00:00,118641,0,118641,118622.0,118622.0,CORRECT
2909669,65,2026-05-10 21:00:00,118658,0,118658,118641.0,118641.0,CORRECT
2909920,65,2026-05-10 22:00:00,118667,0,118667,118658.0,118658.0,CORRECT
2910194,65,2026-05-10 23:00:00,118685,0,118685,118667.0,118667.0,CORRECT
2910479,65,2026-05-11 00:00:00,118721,0,118721,118685.0,118685.0,CORRECT
2910748,65,2026-05-11 01:00:00,118784,0,118784,118721.0,118721.0,CORRECT
2911033,65,2026-05-11 02:00:00,118803,0,118803,118784.0,118784.0,CORRECT
2911305,65,2026-05-11 03:00:00,118835,0,118835,118803.0,118803.0,CORRECT
2911589,65,2026-05-11 04:00:00,118844,0,118844,118835.0,118835.0,CORRECT
2911861,65,2026-05-11 05:00:00,118855,0,118855,118844.0,118844.0,CORRECT
2912138,65,2026-05-11 06:00:00,118874,0,118874,118855.0,118855.0,CORRECT
2912413,65,2026-05-11 07:00:00,118891,0,118891,118874.0,118874.0,CORRECT
2912692,65,2026-05-11 08:00:00,118910,0,118910,118891.0,118891.0,CORRECT
2912965,65,2026-05-11 09:00:00,118928,0,118928,118910.0,118910.0,CORRECT
2913248,65,2026-05-11 10:00:00,118950,0,118950,118928.0,118928.0,CORRECT
2913526,65,2026-05-11 11:00:00,119024,0,119024,118950.0,118950.0,CORRECT
2913801,65,2026-05-11 12:00:00,119046,0,119046,119024.0,119024.0,CORRECT
2914079,65,2026-05-11 13:00:00,119060,0,119060,119046.0,119046.0,CORRECT
2914378,65,2026-05-11 14:00:00,119074,0,119074,119060.0,119060.0,CORRECT
2914627,65,2026-05-11 15:00:00,119074,0,119074,119074.0,119074.0,CORRECT
2914928,65,2026-05-11 16:00:00,119074,0,119074,119074.0,119074.0,CORRECT
2915182,65,2026-05-11 17:00:00,119095,0,119095,119074.0,119074.0,CORRECT
2915456,65,2026-05-11 18:00:00,119168,0,119168,119095.0,119095.0,CORRECT
2915732,65,2026-05-11 19:00:00,119176,0,119176,119168.0,119168.0,CORRECT
2916012,65,2026-05-11 20:00:00,119194,0,119194,119176.0,119176.0,CORRECT
2916287,65,2026-05-11 21:00:00,119239,0,119239,119194.0,119194.0,CORRECT
2916560,65,2026-05-11 22:00:00,119273,0,119273,119239.0,119239.0,CORRECT
2916837,65,2026-05-11 23:00:00,119322,0,119322,119273.0,119273.0,CORRECT
2917117,65,2026-05-12 00:00:00,119337,0,119337,119322.0,119322.0,CORRECT
2917391,65,2026-05-12 01:00:00,119351,0,119351,119337.0,119337.0,CORRECT
2917676,65,2026-05-12 02:00:00,119364,0,119364,119351.0,119351.0,CORRECT
2917939,65,2026-05-12 03:00:00,119471,0,119471,119364.0,119364.0,CORRECT
2918212,65,2026-05-12 04:00:00,119489,0,119489,119471.0,119471.0,CORRECT
2918498,65,2026-05-12 05:00:00,119503,0,119503,119489.0,119489.0,CORRECT
2918774,65,2026-05-12 06:00:00,119522,0,119522,119503.0,119503.0,CORRECT
2919070,65,2026-05-12 07:00:00,119522,0,119522,119522.0,119522.0,CORRECT
2919317,65,2026-05-12 08:00:00,119638,0,119638,119522.0,119522.0,CORRECT
2919599,65,2026-05-12 09:00:00,119655,0,119655,119638.0,119638.0,CORRECT
2919872,65,2026-05-12 10:00:00,119669,0,119669,119655.0,119655.0,CORRECT
2920154,65,2026-05-12 11:00:00,119688,0,119688,119669.0,119669.0,CORRECT
2920426,65,2026-05-12 12:00:00,119756,0,119756,119688.0,119688.0,CORRECT
2920704,65,2026-05-12 13:00:00,119797,0,119797,119756.0,119756.0,CORRECT
2920976,65,2026-05-12 14:00:00,119816,0,119816,119797.0,119797.0,CORRECT
2921254,65,2026-05-12 15:00:00,119833,0,119833,119816.0,119816.0,CORRECT
2921522,65,2026-05-12 16:00:00,119852,0,119852,119833.0,119833.0,CORRECT
2921793,65,2026-05-12 17:00:00,119902,0,119902,119852.0,119852.0,CORRECT
2922066,65,2026-05-12 18:00:00,119954,0,119954,119902.0,119902.0,CORRECT
2923336,65,2026-05-12 19:00:00,119973,0,119973,119954.0,119954.0,CORRECT
2923602,65,2026-05-12 20:00:00,119991,0,119991,119973.0,119973.0,CORRECT
2923871,65,2026-05-12 21:00:00,120009,0,120009,119991.0,119991.0,CORRECT
2924143,65,2026-05-12 22:00:00,120018,0,120018,120009.0,120009.0,CORRECT
2924415,65,2026-05-12 23:00:00,120035,0,120035,120018.0,120018.0,CORRECT
2924682,65,2026-05-13 00:00:00,120053,0,120053,120035.0,120035.0,CORRECT
2924961,65,2026-05-13 01:00:00,120070,0,120070,120053.0,120053.0,CORRECT
2925223,65,2026-05-13 02:00:00,120133,0,120133,120070.0,120070.0,CORRECT
2925497,65,2026-05-13 03:00:00,120182,0,120182,120133.0,120133.0,CORRECT
2925763,65,2026-05-13 04:00:00,120198,0,120198,120182.0,120182.0,CORRECT
2926036,65,2026-05-13 05:00:00,120217,0,120217,120198.0,120198.0,CORRECT
2926301,65,2026-05-13 06:00:00,120233,0,120233,120217.0,120217.0,CORRECT
2926571,65,2026-05-13 07:00:00,120253,0,120253,120233.0,120233.0,CORRECT
2926843,65,2026-05-13 08:00:00,120269,0,120269,120253.0,120253.0,CORRECT
2927112,65,2026-05-13 09:00:00,120288,0,120288,120269.0,120269.0,CORRECT
2927384,65,2026-05-13 10:00:00,120304,0,120304,120288.0,120288.0,CORRECT
2927654,65,2026-05-13 11:00:00,120324,0,120324,120304.0,120304.0,CORRECT
2927925,65,2026-05-13 12:00:00,120370,0,120370,120324.0,120324.0,CORRECT
2928199,65,2026-05-13 13:00:00,120416,0,120416,120370.0,120370.0,CORRECT
2928461,65,2026-05-13 14:00:00,120435,0,120435,120416.0,120416.0,CORRECT
2928729,65,2026-05-13 15:00:00,120443,0,120443,120435.0,120435.0,CORRECT
2928999,65,2026-05-13 16:00:00,120450,0,120450,120443.0,120443.0,CORRECT
2929268,65,2026-05-13 17:00:00,120478,0,120478,120450.0,120450.0,CORRECT
2929535,65,2026-05-13 18:00:00,120503,0,120503,120478.0,120478.0,CORRECT
2929797,65,2026-05-13 19:00:00,120522,0,120522,120503.0,120503.0,CORRECT
2930063,65,2026-05-13 20:00:00,120552,0,120552,120522.0,120522.0,CORRECT
2930341,65,2026-05-13 21:00:00,120619,0,120619,120552.0,120552.0,CORRECT
2943613,87,2026-05-16 04:00:00,2573,0,196569,2525.0,196521.0,CORRECT
2943855,87,2026-05-16 05:00:00,2613,0,196609,2573.0,196569.0,CORRECT
2944115,87,2026-05-16 06:00:00,2665,0,196661,2613.0,196609.0,CORRECT
2944393,87,2026-05-16 07:00:00,2721,0,196717,2665.0,196661.0,CORRECT
2944654,87,2026-05-16 08:00:00,2769,0,196765,2721.0,196717.0,CORRECT
2944926,87,2026-05-16 09:00:00,2817,0,196813,2769.0,196765.0,CORRECT
2945199,87,2026-05-16 10:00:00,2877,0,196873,2817.0,196813.0,CORRECT
2945466,87,2026-05-16 11:00:00,2942,0,196938,2877.0,196873.0,CORRECT
2945735,87,2026-05-16 12:00:00,2996,0,196992,2942.0,196938.0,CORRECT
2946004,87,2026-05-16 13:00:00,3047,0,197043,2996.0,196992.0,CORRECT
2946264,87,2026-05-16 14:00:00,3094,0,197090,3047.0,197043.0,CORRECT
2946543,87,2026-05-16 15:00:00,3151,0,197147,3094.0,197090.0,CORRECT
2946811,87,2026-05-16 16:00:00,3213,0,197209,3151.0,197147.0,CORRECT
2947077,87,2026-05-16 17:00:00,3327,0,197323,3213.0,197209.0,CORRECT
2947331,87,2026-05-16 18:00:00,3434,0,197430,3327.0,197323.0,CORRECT
2947607,87,2026-05-16 19:00:00,3510,0,197506,3434.0,197430.0,CORRECT
2947879,87,2026-05-16 20:00:00,3550,0,197546,3510.0,197506.0,CORRECT
2948156,87,2026-05-16 21:00:00,3592,0,197588,3550.0,197546.0,CORRECT
2948432,87,2026-05-16 22:00:00,3657,0,197653,3592.0,197588.0,CORRECT
2948902,87,2026-05-17 00:00:00,3916,0,197912,3657.0,197653.0,CORRECT
2949170,87,2026-05-17 01:00:00,4034,0,198030,3916.0,197912.0,CORRECT
2949440,87,2026-05-17 02:00:00,4110,0,198106,4034.0,198030.0,CORRECT
2949714,87,2026-05-17 03:00:00,4122,0,198118,4110.0,198106.0,CORRECT
2949989,87,2026-05-17 04:00:00,4134,0,198130,4122.0,198118.0,CORRECT
2950283,87,2026-05-17 05:00:00,4194,0,198190,4134.0,198130.0,CORRECT
2950684,87,2026-05-17 06:00:00,4212,0,198208,4194.0,198190.0,CORRECT
2950923,87,2026-05-17 07:00:00,4258,0,198254,4212.0,198208.0,CORRECT
2951162,87,2026-05-17 08:00:00,4290,0,198286,4258.0,198254.0,CORRECT
2951400,87,2026-05-17 09:00:00,4348,0,198344,4290.0,198286.0,CORRECT
2951639,87,2026-05-17 10:00:00,4402,0,198398,4348.0,198344.0,CORRECT
2951866,87,2026-05-17 11:00:00,4466,0,198462,4402.0,198398.0,CORRECT
2952094,87,2026-05-17 12:00:00,4511,0,198507,4466.0,198462.0,CORRECT
2952328,87,2026-05-17 13:00:00,4540,0,198536,4511.0,198507.0,CORRECT
2952572,87,2026-05-17 14:00:00,4567,0,198563,4540.0,198536.0,CORRECT
2952835,87,2026-05-17 15:00:00,4592,0,198588,4567.0,198563.0,CORRECT
2953074,87,2026-05-17 16:00:00,4604,0,198600,4592.0,198588.0,CORRECT
2953312,87,2026-05-17 17:00:00,4616,0,198612,4604.0,198600.0,CORRECT
2953550,87,2026-05-17 18:00:00,4628,0,198624,4616.0,198612.0,CORRECT
2953788,87,2026-05-17 19:00:00,4640,0,198636,4628.0,198624.0,CORRECT
2954027,87,2026-05-17 20:00:00,4682,0,198678,4640.0,198636.0,CORRECT
2954266,87,2026-05-17 21:00:00,4724,0,198720,4682.0,198678.0,CORRECT
2954460,87,2026-05-17 22:00:00,4842,0,198838,4724.0,198720.0,CORRECT
2954736,87,2026-05-17 23:00:00,4941,0,198937,4842.0,198838.0,CORRECT
2955010,87,2026-05-18 00:00:00,5013,0,199009,4941.0,198937.0,CORRECT
2955242,87,2026-05-18 01:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2955499,87,2026-05-18 02:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2955739,87,2026-05-18 03:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2955977,87,2026-05-18 04:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2956216,87,2026-05-18 05:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2956455,87,2026-05-18 06:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2956694,87,2026-05-18 07:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2956933,87,2026-05-18 08:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2957172,87,2026-05-18 09:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2957412,87,2026-05-18 10:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2957651,87,2026-05-18 11:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2957890,87,2026-05-18 12:00:00,5013,0,199009,5013.0,199009.0,CORRECT
2958128,87,2026-05-18 13:00:00,5519,0,199515,5013.0,199009.0,CORRECT
2958368,87,2026-05-18 14:00:00,5564,0,199560,5519.0,199515.0,CORRECT
2958606,87,2026-05-18 15:00:00,5594,0,199590,5564.0,199560.0,CORRECT
2906033,127,2026-05-10 08:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2906316,127,2026-05-10 09:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2906601,127,2026-05-10 10:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2906875,127,2026-05-10 11:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2907148,127,2026-05-10 12:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2907425,127,2026-05-10 13:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2907703,127,2026-05-10 14:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2907987,127,2026-05-10 15:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2908263,127,2026-05-10 16:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2908537,127,2026-05-10 17:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2908813,127,2026-05-10 18:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2909090,127,2026-05-10 19:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2909400,127,2026-05-10 20:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2909668,127,2026-05-10 21:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2909919,127,2026-05-10 22:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2910192,127,2026-05-10 23:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2910476,127,2026-05-11 00:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2910746,127,2026-05-11 01:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2911030,127,2026-05-11 02:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2911302,127,2026-05-11 03:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2911586,127,2026-05-11 04:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2911859,127,2026-05-11 05:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2912136,127,2026-05-11 06:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2912411,127,2026-05-11 07:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2912689,127,2026-05-11 08:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2912964,127,2026-05-11 09:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2913246,127,2026-05-11 10:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2913524,127,2026-05-11 11:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2913799,127,2026-05-11 12:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2914077,127,2026-05-11 13:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2914377,127,2026-05-11 14:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2914625,127,2026-05-11 15:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2914926,127,2026-05-11 16:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2915180,127,2026-05-11 17:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2915454,127,2026-05-11 18:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2915730,127,2026-05-11 19:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2916010,127,2026-05-11 20:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2916285,127,2026-05-11 21:00:00,15576,0,15576,15576.0,15576.0,CORRECT
