id,catchment_point_id,date_time_medition,total,old_diff,new_diff,old_today_diff,new_today_diff,action
2872027,110,2026-05-04 12:00:00,91127,328,328,2615,3923,UPDATE_DIFF
2872242,110,2026-05-04 13:00:00,91453,326,326,2941,4249,UPDATE_DIFF
2872453,110,2026-05-04 14:00:00,91780,327,327,3268,4576,UPDATE_DIFF
2872672,110,2026-05-04 15:00:00,92106,326,326,3594,4902,UPDATE_DIFF
2872889,110,2026-05-04 16:00:00,92430,324,324,3918,5226,UPDATE_DIFF
2873104,110,2026-05-04 17:00:00,92753,323,323,4241,5549,UPDATE_DIFF
2873322,110,2026-05-04 18:00:00,93077,324,324,4565,5873,UPDATE_DIFF
2873540,110,2026-05-04 19:00:00,93400,323,323,4888,6196,UPDATE_DIFF
2873757,110,2026-05-04 20:00:00,93722,322,322,5210,6518,UPDATE_DIFF
2873973,110,2026-05-04 21:00:00,94044,322,322,5532,6840,UPDATE_DIFF
2874189,110,2026-05-04 22:00:00,94367,323,323,5855,7163,UPDATE_DIFF
2874406,110,2026-05-04 23:00:00,94691,324,324,6179,7487,UPDATE_DIFF
2874842,110,2026-05-05 01:00:00,95338,323,323,0,323,UPDATE_DIFF
2875060,110,2026-05-05 02:00:00,95663,325,325,0,648,UPDATE_DIFF
2875276,110,2026-05-05 03:00:00,95988,325,325,0,973,UPDATE_DIFF
2875492,110,2026-05-05 04:00:00,96312,324,324,0,1297,UPDATE_DIFF
2875711,110,2026-05-05 05:00:00,96637,325,325,325,1622,UPDATE_DIFF
2875927,110,2026-05-05 06:00:00,96962,325,325,650,1947,UPDATE_DIFF
2876143,110,2026-05-05 07:00:00,97287,325,325,975,2272,UPDATE_DIFF
2876365,110,2026-05-05 08:00:00,97612,325,325,1300,2597,UPDATE_DIFF
2876580,110,2026-05-05 09:00:00,97937,325,325,1625,2922,UPDATE_DIFF
2876800,110,2026-05-05 10:00:00,98262,325,325,1950,3247,UPDATE_DIFF
2877015,110,2026-05-05 11:00:00,98587,325,325,2275,3572,UPDATE_DIFF
2877231,110,2026-05-05 12:00:00,98912,325,325,2600,3897,UPDATE_DIFF
2877450,110,2026-05-05 13:00:00,99237,325,325,2925,4222,UPDATE_DIFF
2877654,110,2026-05-05 14:00:00,99563,326,326,3251,4548,UPDATE_DIFF
2877889,110,2026-05-05 15:00:00,99888,325,325,3576,4873,UPDATE_DIFF
2878104,110,2026-05-05 16:00:00,100212,324,324,3900,5197,UPDATE_DIFF
2878315,110,2026-05-05 17:00:00,100536,324,324,4224,5521,UPDATE_DIFF
2878531,110,2026-05-05 18:00:00,100858,322,322,4546,5843,UPDATE_DIFF
2878743,110,2026-05-05 19:00:00,101180,322,322,4868,6165,UPDATE_DIFF
2878966,110,2026-05-05 20:00:00,101502,322,322,5190,6487,UPDATE_DIFF
2879186,110,2026-05-05 21:00:00,101825,323,323,5513,6810,UPDATE_DIFF
2879400,110,2026-05-05 22:00:00,102148,323,323,5836,7133,UPDATE_DIFF
2879617,110,2026-05-05 23:00:00,102472,324,324,6160,7457,UPDATE_DIFF
2880051,110,2026-05-06 01:00:00,103119,324,324,0,324,UPDATE_DIFF
2880267,110,2026-05-06 02:00:00,103443,324,324,0,648,UPDATE_DIFF
2880484,110,2026-05-06 03:00:00,103766,323,323,0,971,UPDATE_DIFF
2880705,110,2026-05-06 04:00:00,104090,324,324,0,1295,UPDATE_DIFF
2880920,110,2026-05-06 05:00:00,104414,324,324,324,1619,UPDATE_DIFF
2881134,110,2026-05-06 06:00:00,104740,326,326,650,1945,UPDATE_DIFF
2881353,110,2026-05-06 07:00:00,105065,325,325,975,2270,UPDATE_DIFF
2881571,110,2026-05-06 08:00:00,105391,326,326,1301,2596,UPDATE_DIFF
2881790,110,2026-05-06 09:00:00,105718,327,327,1628,2923,UPDATE_DIFF
2881999,110,2026-05-06 10:00:00,106044,326,326,1954,3249,UPDATE_DIFF
2882218,110,2026-05-06 11:00:00,106371,327,327,2281,3576,UPDATE_DIFF
2882434,110,2026-05-06 12:00:00,106698,327,327,2608,3903,UPDATE_DIFF
2882653,110,2026-05-06 13:00:00,107026,328,328,2936,4231,UPDATE_DIFF
2882869,110,2026-05-06 14:00:00,107353,327,327,3263,4558,UPDATE_DIFF
2883086,110,2026-05-06 15:00:00,107679,326,326,3589,4884,UPDATE_DIFF
2883303,110,2026-05-06 16:00:00,108005,326,326,3915,5210,UPDATE_DIFF
2883526,110,2026-05-06 17:00:00,108329,324,324,4239,5534,UPDATE_DIFF
2883740,110,2026-05-06 18:00:00,108653,324,324,4563,5858,UPDATE_DIFF
2883956,110,2026-05-06 19:00:00,108978,325,325,4888,6183,UPDATE_DIFF
2884170,110,2026-05-06 20:00:00,109303,325,325,5213,6508,UPDATE_DIFF
2884390,110,2026-05-06 21:00:00,109626,323,323,5536,6831,UPDATE_DIFF
2884608,110,2026-05-06 22:00:00,109951,325,325,5861,7156,UPDATE_DIFF
2884825,110,2026-05-06 23:00:00,110276,325,325,6186,7481,UPDATE_DIFF
2885256,110,2026-05-07 01:00:00,110927,325,325,0,325,UPDATE_DIFF
2885476,110,2026-05-07 02:00:00,111251,324,324,0,649,UPDATE_DIFF
2885693,110,2026-05-07 03:00:00,111577,326,326,0,975,UPDATE_DIFF
2885914,110,2026-05-07 04:00:00,111904,327,327,0,1302,UPDATE_DIFF
2886130,110,2026-05-07 05:00:00,112229,325,325,325,1627,UPDATE_DIFF
2886348,110,2026-05-07 06:00:00,112554,325,325,650,1952,UPDATE_DIFF
2886558,110,2026-05-07 07:00:00,112880,326,326,976,2278,UPDATE_DIFF
2886777,110,2026-05-07 08:00:00,113206,326,326,1302,2604,UPDATE_DIFF
2886996,110,2026-05-07 09:00:00,113533,327,327,1629,2931,UPDATE_DIFF
2887208,110,2026-05-07 10:00:00,113860,327,327,1956,3258,UPDATE_DIFF
2887424,110,2026-05-07 11:00:00,114187,327,327,2283,3585,UPDATE_DIFF
2887648,110,2026-05-07 12:00:00,114515,328,328,2611,3913,UPDATE_DIFF
2887873,110,2026-05-07 13:00:00,114843,328,328,2939,4241,UPDATE_DIFF
2888083,110,2026-05-07 14:00:00,115171,328,328,3267,4569,UPDATE_DIFF
2888300,110,2026-05-07 15:00:00,115496,325,325,3592,4894,UPDATE_DIFF
2888519,110,2026-05-07 16:00:00,115822,326,326,3918,5220,UPDATE_DIFF
2888736,110,2026-05-07 17:00:00,116148,326,326,4244,5546,UPDATE_DIFF
2888951,110,2026-05-07 18:00:00,116471,323,323,4567,5869,UPDATE_DIFF
2889170,110,2026-05-07 19:00:00,116795,324,324,4891,6193,UPDATE_DIFF
2889385,110,2026-05-07 20:00:00,117120,325,325,5216,6518,UPDATE_DIFF
2889652,110,2026-05-07 21:00:00,117444,324,324,5540,6842,UPDATE_DIFF
2889926,110,2026-05-07 22:00:00,117767,323,323,5863,7165,UPDATE_DIFF
2890203,110,2026-05-07 23:00:00,118092,325,325,6188,7490,UPDATE_DIFF
2890758,110,2026-05-08 01:00:00,118743,326,326,0,326,UPDATE_DIFF
2891040,110,2026-05-08 02:00:00,119066,323,323,0,649,UPDATE_DIFF
2891311,110,2026-05-08 03:00:00,119391,325,325,0,974,UPDATE_DIFF
2891605,110,2026-05-08 04:00:00,119716,325,325,0,1299,UPDATE_DIFF
2891869,110,2026-05-08 05:00:00,120041,325,325,325,1624,UPDATE_DIFF
2892157,110,2026-05-08 06:00:00,120365,324,324,649,1948,UPDATE_DIFF
2892420,110,2026-05-08 07:00:00,120689,324,324,973,2272,UPDATE_DIFF
2892697,110,2026-05-08 08:00:00,121014,325,325,1298,2597,UPDATE_DIFF
2892973,110,2026-05-08 09:00:00,121340,326,326,1624,2923,UPDATE_DIFF
2893253,110,2026-05-08 10:00:00,121664,324,324,1948,3247,UPDATE_DIFF
2893531,110,2026-05-08 11:00:00,121989,325,325,2273,3572,UPDATE_DIFF
2893802,110,2026-05-08 12:00:00,122316,327,327,2600,3899,UPDATE_DIFF
2894080,110,2026-05-08 13:00:00,122641,325,325,2925,4224,UPDATE_DIFF
2894355,110,2026-05-08 14:00:00,122967,326,326,3251,4550,UPDATE_DIFF
2894639,110,2026-05-08 15:00:00,123294,327,327,3578,4877,UPDATE_DIFF
2894915,110,2026-05-08 16:00:00,123619,325,325,3903,5202,UPDATE_DIFF
2895195,110,2026-05-08 17:00:00,123942,323,323,4226,5525,UPDATE_DIFF
2895471,110,2026-05-08 18:00:00,124266,324,324,4550,5849,UPDATE_DIFF
2895738,110,2026-05-08 19:00:00,124590,324,324,4874,6173,UPDATE_DIFF
2896009,110,2026-05-08 20:00:00,124914,324,324,5198,6497,UPDATE_DIFF
2896301,110,2026-05-08 21:00:00,125235,321,321,5519,6818,UPDATE_DIFF
2896582,110,2026-05-08 22:00:00,125559,324,324,5843,7142,UPDATE_DIFF
2896856,110,2026-05-08 23:00:00,125884,325,325,6168,7467,UPDATE_DIFF
2897405,110,2026-05-09 01:00:00,126533,324,324,0,324,UPDATE_DIFF
2897679,110,2026-05-09 02:00:00,126857,324,324,0,648,UPDATE_DIFF
2897960,110,2026-05-09 03:00:00,127183,326,326,0,974,UPDATE_DIFF
2898233,110,2026-05-09 04:00:00,127508,325,325,0,1299,UPDATE_DIFF
2898514,110,2026-05-09 05:00:00,127832,324,324,324,1623,UPDATE_DIFF
2898790,110,2026-05-09 06:00:00,128158,326,326,650,1949,UPDATE_DIFF
2899069,110,2026-05-09 07:00:00,128484,326,326,976,2275,UPDATE_DIFF
2899346,110,2026-05-09 08:00:00,128811,327,327,1303,2602,UPDATE_DIFF
2899624,110,2026-05-09 09:00:00,129138,327,327,1630,2929,UPDATE_DIFF
2899900,110,2026-05-09 10:00:00,129465,327,327,1957,3256,UPDATE_DIFF
2900176,110,2026-05-09 11:00:00,129792,327,327,2284,3583,UPDATE_DIFF
2900438,110,2026-05-09 12:00:00,130120,328,328,2612,3911,UPDATE_DIFF
2900723,110,2026-05-09 13:00:00,130448,328,328,2940,4239,UPDATE_DIFF
2900994,110,2026-05-09 14:00:00,130776,328,328,3268,4567,UPDATE_DIFF
2901284,110,2026-05-09 15:00:00,131103,327,327,3595,4894,UPDATE_DIFF
2901563,110,2026-05-09 16:00:00,131428,325,325,3920,5219,UPDATE_DIFF
2901839,110,2026-05-09 17:00:00,131755,327,327,4247,5546,UPDATE_DIFF
2902122,110,2026-05-09 18:00:00,132082,327,327,4574,5873,UPDATE_DIFF
2902396,110,2026-05-09 19:00:00,132408,326,326,4900,6199,UPDATE_DIFF
2902672,110,2026-05-09 20:00:00,132732,324,324,5224,6523,UPDATE_DIFF
2902946,110,2026-05-09 21:00:00,133056,324,324,5548,6847,UPDATE_DIFF
2903226,110,2026-05-09 22:00:00,133382,326,326,5874,7173,UPDATE_DIFF
2903504,110,2026-05-09 23:00:00,133707,325,325,6199,7498,UPDATE_DIFF
2904051,110,2026-05-10 01:00:00,134355,325,325,0,325,UPDATE_DIFF
2904330,110,2026-05-10 02:00:00,134679,324,324,0,649,UPDATE_DIFF
2904592,110,2026-05-10 03:00:00,135002,323,323,0,972,UPDATE_DIFF
2904873,110,2026-05-10 04:00:00,135327,325,325,0,1297,UPDATE_DIFF
2905147,110,2026-05-10 05:00:00,135653,326,326,326,1623,UPDATE_DIFF
2905447,110,2026-05-10 06:00:00,135979,326,326,652,1949,UPDATE_DIFF
2905701,110,2026-05-10 07:00:00,136305,326,326,978,2275,UPDATE_DIFF
2906001,110,2026-05-10 08:00:00,136631,326,326,1304,2601,UPDATE_DIFF
2906270,110,2026-05-10 09:00:00,136958,327,327,1631,2928,UPDATE_DIFF
2906544,110,2026-05-10 10:00:00,137286,328,328,1959,3256,UPDATE_DIFF
2906819,110,2026-05-10 11:00:00,137613,327,327,2286,3583,UPDATE_DIFF
2907100,110,2026-05-10 12:00:00,137941,328,328,2614,3911,UPDATE_DIFF
2907380,110,2026-05-10 13:00:00,138268,327,327,2941,4238,UPDATE_DIFF
2907654,110,2026-05-10 14:00:00,138596,328,328,3269,4566,UPDATE_DIFF
2907929,110,2026-05-10 15:00:00,138923,327,327,3596,4893,UPDATE_DIFF
2908205,110,2026-05-10 16:00:00,139249,326,326,3922,5219,UPDATE_DIFF
2908482,110,2026-05-10 17:00:00,139575,326,326,4248,5545,UPDATE_DIFF
2908761,110,2026-05-10 18:00:00,139900,325,325,4573,5870,UPDATE_DIFF
2909035,110,2026-05-10 19:00:00,140189,289,289,4862,6159,UPDATE_DIFF
2909309,110,2026-05-10 20:00:00,140437,248,248,5110,6407,UPDATE_DIFF
2909578,110,2026-05-10 21:00:00,140687,250,250,5360,6657,UPDATE_DIFF
2909863,110,2026-05-10 22:00:00,140938,251,251,5611,6908,UPDATE_DIFF
2910151,110,2026-05-10 23:00:00,141189,251,251,5862,7159,UPDATE_DIFF
2910706,110,2026-05-11 01:00:00,141694,253,253,0,253,UPDATE_DIFF
2910975,110,2026-05-11 02:00:00,141946,252,252,0,505,UPDATE_DIFF
2911257,110,2026-05-11 03:00:00,142199,253,253,0,758,UPDATE_DIFF
2911528,110,2026-05-11 04:00:00,142452,253,253,0,1011,UPDATE_DIFF
2911810,110,2026-05-11 05:00:00,142706,254,254,254,1265,UPDATE_DIFF
2912084,110,2026-05-11 06:00:00,142957,251,251,505,1516,UPDATE_DIFF
2912362,110,2026-05-11 07:00:00,143209,252,252,757,1768,UPDATE_DIFF
2912641,110,2026-05-11 08:00:00,143462,253,253,1010,2021,UPDATE_DIFF
2912918,110,2026-05-11 09:00:00,143715,253,253,1263,2274,UPDATE_DIFF
2913192,110,2026-05-11 10:00:00,143968,253,253,1516,2527,UPDATE_DIFF
2913469,110,2026-05-11 11:00:00,144221,253,253,1769,2780,UPDATE_DIFF
2913747,110,2026-05-11 12:00:00,144474,253,253,2022,3033,UPDATE_DIFF
2914026,110,2026-05-11 13:00:00,144728,254,254,2276,3287,UPDATE_DIFF
2914290,110,2026-05-11 14:00:00,144981,253,253,2529,3540,UPDATE_DIFF
2914583,110,2026-05-11 15:00:00,145234,253,253,2782,3793,UPDATE_DIFF
2914843,110,2026-05-11 16:00:00,145486,252,252,3034,4045,UPDATE_DIFF
2915135,110,2026-05-11 17:00:00,145738,252,252,3286,4297,UPDATE_DIFF
2915409,110,2026-05-11 18:00:00,145990,252,252,3538,4549,UPDATE_DIFF
2915685,110,2026-05-11 19:00:00,146240,250,250,3788,4799,UPDATE_DIFF
2915957,110,2026-05-11 20:00:00,146490,250,250,4038,5049,UPDATE_DIFF
2916233,110,2026-05-11 21:00:00,146739,249,249,4287,5298,UPDATE_DIFF
2916514,110,2026-05-11 22:00:00,146987,248,248,4535,5546,UPDATE_DIFF
2916791,110,2026-05-11 23:00:00,147234,247,247,4782,5793,UPDATE_DIFF
2917340,110,2026-05-12 01:00:00,147733,249,249,0,249,UPDATE_DIFF
2917612,110,2026-05-12 02:00:00,147983,250,250,0,499,UPDATE_DIFF
2917897,110,2026-05-12 03:00:00,148231,248,248,0,747,UPDATE_DIFF
2918172,110,2026-05-12 04:00:00,148480,249,249,0,996,UPDATE_DIFF
2918443,110,2026-05-12 05:00:00,148728,248,248,248,1244,UPDATE_DIFF
2918717,110,2026-05-12 06:00:00,148954,226,226,474,1470,UPDATE_DIFF
2918981,110,2026-05-12 07:00:00,149176,222,222,696,1692,UPDATE_DIFF
2919277,110,2026-05-12 08:00:00,149399,223,223,919,1915,UPDATE_DIFF
2919544,110,2026-05-12 09:00:00,149622,223,223,1142,2138,UPDATE_DIFF
2919825,110,2026-05-12 10:00:00,149844,222,222,1364,2360,UPDATE_DIFF
2920098,110,2026-05-12 11:00:00,150070,226,226,1590,2586,UPDATE_DIFF
2920373,110,2026-05-12 12:00:00,150296,226,226,1816,2812,UPDATE_DIFF
2920655,110,2026-05-12 13:00:00,150520,224,224,2040,3036,UPDATE_DIFF
2920931,110,2026-05-12 14:00:00,150746,226,226,2266,3262,UPDATE_DIFF
2921203,110,2026-05-12 15:00:00,150972,226,226,2492,3488,UPDATE_DIFF
2921479,110,2026-05-12 16:00:00,151198,226,226,2718,3714,UPDATE_DIFF
2921749,110,2026-05-12 17:00:00,151423,225,225,2943,3939,UPDATE_DIFF
2922019,110,2026-05-12 18:00:00,151645,222,222,3165,4161,UPDATE_DIFF
2923291,110,2026-05-12 19:00:00,151865,220,220,3385,4381,UPDATE_DIFF
2923562,110,2026-05-12 20:00:00,152083,218,218,3603,4599,UPDATE_DIFF
2923836,110,2026-05-12 21:00:00,152300,217,217,3820,4816,UPDATE_DIFF
2924118,110,2026-05-12 22:00:00,152517,217,217,4037,5033,UPDATE_DIFF
2924371,110,2026-05-12 23:00:00,152732,215,215,4252,5248,UPDATE_DIFF
2924908,110,2026-05-13 01:00:00,153159,214,214,0,214,UPDATE_DIFF
2925181,110,2026-05-13 02:00:00,153373,214,214,0,428,UPDATE_DIFF
2925448,110,2026-05-13 03:00:00,153587,214,214,0,642,UPDATE_DIFF
2925724,110,2026-05-13 04:00:00,153798,211,211,0,853,UPDATE_DIFF
2925997,110,2026-05-13 05:00:00,154009,211,211,211,1064,UPDATE_DIFF
2926263,110,2026-05-13 06:00:00,154221,212,212,423,1276,UPDATE_DIFF
2926534,110,2026-05-13 07:00:00,154431,210,210,633,1486,UPDATE_DIFF
2926808,110,2026-05-13 08:00:00,154641,210,210,843,1696,UPDATE_DIFF
2927073,110,2026-05-13 09:00:00,154850,209,209,1052,1905,UPDATE_DIFF
2927342,110,2026-05-13 10:00:00,155059,209,209,1261,2114,UPDATE_DIFF
2927611,110,2026-05-13 11:00:00,155268,209,209,1470,2323,UPDATE_DIFF
2927882,110,2026-05-13 12:00:00,155476,208,208,1678,2531,UPDATE_DIFF
2928171,110,2026-05-13 13:00:00,155682,206,206,1884,2737,UPDATE_DIFF
2928425,110,2026-05-13 14:00:00,155889,207,207,2091,2944,UPDATE_DIFF
2928699,110,2026-05-13 15:00:00,156095,206,206,2297,3150,UPDATE_DIFF
2928963,110,2026-05-13 16:00:00,156299,204,204,2501,3354,UPDATE_DIFF
2929228,110,2026-05-13 17:00:00,156501,202,202,2703,3556,UPDATE_DIFF
2929494,110,2026-05-13 18:00:00,156702,201,201,2904,3757,UPDATE_DIFF
2929762,110,2026-05-13 19:00:00,156903,201,201,3105,3958,UPDATE_DIFF
2930032,110,2026-05-13 20:00:00,157104,201,201,3306,4159,UPDATE_DIFF
2930293,110,2026-05-13 21:00:00,157304,200,200,3506,4359,UPDATE_DIFF
2930724,110,2026-05-14 04:00:00,158694,0,1390,0,0,UPDATE_DIFF
2936424,110,2026-05-15 01:00:00,162825,194,194,0,194,UPDATE_DIFF
2936660,110,2026-05-15 02:00:00,163020,195,195,0,389,UPDATE_DIFF
2936977,110,2026-05-15 03:00:00,163213,193,193,0,582,UPDATE_DIFF
2937208,110,2026-05-15 04:00:00,163406,193,193,0,775,UPDATE_DIFF
2937470,110,2026-05-15 05:00:00,163600,194,194,194,969,UPDATE_DIFF
2937751,110,2026-05-15 06:00:00,163793,193,193,387,1162,UPDATE_DIFF
2938008,110,2026-05-15 07:00:00,163990,197,197,584,1359,UPDATE_DIFF
2938275,110,2026-05-15 08:00:00,164188,198,198,782,1557,UPDATE_DIFF
2938544,110,2026-05-15 09:00:00,164388,200,200,982,1757,UPDATE_DIFF
2938808,110,2026-05-15 10:00:00,164587,199,199,1181,1956,UPDATE_DIFF
2939102,110,2026-05-15 11:00:00,164787,200,200,1381,2156,UPDATE_DIFF
2939353,110,2026-05-15 12:00:00,164988,201,201,1582,2357,UPDATE_DIFF
2939636,110,2026-05-15 13:00:00,165191,203,203,1785,2560,UPDATE_DIFF
2939903,110,2026-05-15 14:00:00,165392,201,201,1986,2761,UPDATE_DIFF
2940166,110,2026-05-15 15:00:00,165594,202,202,2188,2963,UPDATE_DIFF
2940427,110,2026-05-15 16:00:00,165796,202,202,2390,3165,UPDATE_DIFF
2940695,110,2026-05-15 17:00:00,165998,202,202,2592,3367,UPDATE_DIFF
2940962,110,2026-05-15 18:00:00,166200,202,202,2794,3569,UPDATE_DIFF
2941230,110,2026-05-15 19:00:00,166399,199,199,2993,3768,UPDATE_DIFF
2941483,110,2026-05-15 20:00:00,166599,200,200,3193,3968,UPDATE_DIFF
2941787,110,2026-05-15 21:00:00,166801,202,202,3395,4170,UPDATE_DIFF
2942024,110,2026-05-15 22:00:00,167003,202,202,3597,4372,UPDATE_DIFF
2942291,110,2026-05-15 23:00:00,167206,203,203,3800,4575,UPDATE_DIFF
2942841,110,2026-05-16 01:00:00,167614,205,205,0,205,UPDATE_DIFF
2943103,110,2026-05-16 02:00:00,167819,205,205,0,410,UPDATE_DIFF
2943378,110,2026-05-16 03:00:00,168023,204,204,0,614,UPDATE_DIFF
2943637,110,2026-05-16 04:00:00,168229,206,206,0,820,UPDATE_DIFF
2943878,110,2026-05-16 05:00:00,168436,207,207,207,1027,UPDATE_DIFF
2944150,110,2026-05-16 06:00:00,168643,207,207,414,1234,UPDATE_DIFF
2944421,110,2026-05-16 07:00:00,168851,208,208,622,1442,UPDATE_DIFF
2944706,110,2026-05-16 08:00:00,169060,209,209,831,1651,UPDATE_DIFF
2944976,110,2026-05-16 09:00:00,169269,209,209,1040,1860,UPDATE_DIFF
2945218,110,2026-05-16 10:00:00,169478,209,209,1249,2069,UPDATE_DIFF
2945487,110,2026-05-16 11:00:00,169688,210,210,1459,2279,UPDATE_DIFF
2945756,110,2026-05-16 12:00:00,169897,209,209,1668,2488,UPDATE_DIFF
2946026,110,2026-05-16 13:00:00,170107,210,210,1878,2698,UPDATE_DIFF
2946330,110,2026-05-16 14:00:00,170317,210,210,2088,2908,UPDATE_DIFF
2946562,110,2026-05-16 15:00:00,170528,211,211,2299,3119,UPDATE_DIFF
2946835,110,2026-05-16 16:00:00,170739,211,211,2510,3330,UPDATE_DIFF
2947093,110,2026-05-16 17:00:00,170951,212,212,2722,3542,UPDATE_DIFF
2947388,110,2026-05-16 18:00:00,171161,210,210,2932,3752,UPDATE_DIFF
2947639,110,2026-05-16 19:00:00,171372,211,211,3143,3963,UPDATE_DIFF
2947895,110,2026-05-16 20:00:00,171583,211,211,3354,4174,UPDATE_DIFF
2948177,110,2026-05-16 21:00:00,171794,211,211,3565,4385,UPDATE_DIFF
2948456,110,2026-05-16 22:00:00,172005,211,211,3776,4596,UPDATE_DIFF
2958289,110,2026-05-18 14:00:00,180565,0,8560,0,8560,UPDATE_DIFF
2914528,111,2026-05-11 15:00:00,178161,0,13746,0,13746,UPDATE_DIFF
2914800,111,2026-05-11 16:00:00,178202,41,41,0,13787,UPDATE_DIFF
2915078,111,2026-05-11 17:00:00,178262,60,60,0,13847,UPDATE_DIFF
2915354,111,2026-05-11 18:00:00,178336,74,74,0,13921,UPDATE_DIFF
2915630,111,2026-05-11 19:00:00,178475,139,139,0,14060,UPDATE_DIFF
2915905,111,2026-05-11 20:00:00,178542,67,67,0,14127,UPDATE_DIFF
2916181,111,2026-05-11 21:00:00,178609,67,67,0,14194,UPDATE_DIFF
2916458,111,2026-05-11 22:00:00,178691,82,82,0,14276,UPDATE_DIFF
2916735,111,2026-05-11 23:00:00,178765,74,74,0,14350,UPDATE_DIFF
2917285,111,2026-05-12 01:00:00,178906,51,51,0,51,UPDATE_DIFF
2917560,111,2026-05-12 02:00:00,178954,48,48,0,99,UPDATE_DIFF
2917838,111,2026-05-12 03:00:00,178980,26,26,0,125,UPDATE_DIFF
2918114,111,2026-05-12 04:00:00,179028,48,48,0,173,UPDATE_DIFF
2918389,111,2026-05-12 05:00:00,179103,75,75,75,248,UPDATE_DIFF
2918666,111,2026-05-12 06:00:00,179185,82,82,157,330,UPDATE_DIFF
2918940,111,2026-05-12 07:00:00,179303,118,118,275,448,UPDATE_DIFF
2919219,111,2026-05-12 08:00:00,179390,87,87,362,535,UPDATE_DIFF
2919492,111,2026-05-12 09:00:00,179506,116,116,478,651,UPDATE_DIFF
2919772,111,2026-05-12 10:00:00,179624,118,118,596,769,UPDATE_DIFF
2920046,111,2026-05-12 11:00:00,179701,77,77,673,846,UPDATE_DIFF
2920320,111,2026-05-12 12:00:00,179781,80,80,753,926,UPDATE_DIFF
2920600,111,2026-05-12 13:00:00,179819,38,38,791,964,UPDATE_DIFF
2920874,111,2026-05-12 14:00:00,179945,126,126,917,1090,UPDATE_DIFF
2921149,111,2026-05-12 15:00:00,180052,107,107,1024,1197,UPDATE_DIFF
2921424,111,2026-05-12 16:00:00,180128,76,76,1100,1273,UPDATE_DIFF
2921698,111,2026-05-12 17:00:00,180162,34,34,1134,1307,UPDATE_DIFF
2921964,111,2026-05-12 18:00:00,180275,113,113,1247,1420,UPDATE_DIFF
2923238,111,2026-05-12 19:00:00,180329,54,54,1301,1474,UPDATE_DIFF
2923506,111,2026-05-12 20:00:00,180386,57,57,1358,1531,UPDATE_DIFF
2923777,111,2026-05-12 21:00:00,180440,54,54,1412,1585,UPDATE_DIFF
2924048,111,2026-05-12 22:00:00,180477,37,37,1449,1622,UPDATE_DIFF
2924316,111,2026-05-12 23:00:00,180571,94,94,1543,1716,UPDATE_DIFF
2924856,111,2026-05-13 01:00:00,180681,53,53,0,53,UPDATE_DIFF
2925126,111,2026-05-13 02:00:00,180777,96,96,0,149,UPDATE_DIFF
2925396,111,2026-05-13 03:00:00,180860,83,83,0,232,UPDATE_DIFF
2925666,111,2026-05-13 04:00:00,180947,87,87,0,319,UPDATE_DIFF
2925936,111,2026-05-13 05:00:00,181016,69,69,69,388,UPDATE_DIFF
2926206,111,2026-05-13 06:00:00,181069,53,53,122,441,UPDATE_DIFF
2926477,111,2026-05-13 07:00:00,181163,94,94,216,535,UPDATE_DIFF
2926750,111,2026-05-13 08:00:00,181237,74,74,290,609,UPDATE_DIFF
2927016,111,2026-05-13 09:00:00,181322,85,85,375,694,UPDATE_DIFF
2927287,111,2026-05-13 10:00:00,181345,23,23,398,717,UPDATE_DIFF
2927557,111,2026-05-13 11:00:00,181421,76,76,474,793,UPDATE_DIFF
2927828,111,2026-05-13 12:00:00,181467,46,46,520,839,UPDATE_DIFF
2928103,111,2026-05-13 13:00:00,181512,45,45,565,884,UPDATE_DIFF
2928367,111,2026-05-13 14:00:00,181563,51,51,616,935,UPDATE_DIFF
2928638,111,2026-05-13 15:00:00,181672,109,109,725,1044,UPDATE_DIFF
2928906,111,2026-05-13 16:00:00,181719,47,47,772,1091,UPDATE_DIFF
2929173,111,2026-05-13 17:00:00,181791,72,72,844,1163,UPDATE_DIFF
2929440,111,2026-05-13 18:00:00,181808,17,17,861,1180,UPDATE_DIFF
2929706,111,2026-05-13 19:00:00,181872,64,64,925,1244,UPDATE_DIFF
2929973,111,2026-05-13 20:00:00,181947,75,75,1000,1319,UPDATE_DIFF
2930239,111,2026-05-13 21:00:00,181999,52,52,1052,1371,UPDATE_DIFF
2930657,111,2026-05-14 04:00:00,182562,0,563,0,0,UPDATE_DIFF
2936340,111,2026-05-15 01:00:00,184548,46,46,0,46,UPDATE_DIFF
2936606,111,2026-05-15 02:00:00,184643,95,95,0,141,UPDATE_DIFF
2936891,111,2026-05-15 03:00:00,184767,124,124,0,265,UPDATE_DIFF
2937144,111,2026-05-15 04:00:00,184875,108,108,0,373,UPDATE_DIFF
2937413,111,2026-05-15 05:00:00,184939,64,64,64,437,UPDATE_DIFF
2937681,111,2026-05-15 06:00:00,184984,45,45,109,482,UPDATE_DIFF
2937950,111,2026-05-15 07:00:00,185013,29,29,138,511,UPDATE_DIFF
2938220,111,2026-05-15 08:00:00,185084,71,71,209,582,UPDATE_DIFF
2938488,111,2026-05-15 09:00:00,185155,71,71,280,653,UPDATE_DIFF
2938757,111,2026-05-15 10:00:00,185237,82,82,362,735,UPDATE_DIFF
2939045,111,2026-05-15 11:00:00,185313,76,76,438,811,UPDATE_DIFF
